Collection,Dialect,Record,Concept,XPath,Content
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave spectral > Shortwave spectral direct normal irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > optical and radiative properties > Aerosol scattering"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > optical and radiative properties > Aerosol absorption"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > optical and radiative properties > Aerosol backscattered radiation"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical > Ozone"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > optical and radiative properties > Cloud condensation nuclei"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > surface meteorology > Atmospheric pressure"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > surface meteorology > Atmospheric turbulence"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical and chemical properties > Backscattered radiation"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical and chemical properties > Aerosol concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > microphysical and chemical properties > Particle number concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > optical and radiative properties > Backscattered radiation"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > longwave broadband > Shortwave broadband diffuse downwelling irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave broadband > Soil heat flux"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > upper air state > Atmospheric moisture"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical and chemical properties > Cloud condensation nuclei"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave spectral > Shortwave spectral diffuse downwelling irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave broadband > Shortwave broadband direct normal irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave broadband > Net broadband total irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > upper air state > Atmospheric temperature"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > microphysical and chemical properties > Aerosol scattering"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > microphysical and chemical properties > Aerosol absorption"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > upper air state > Methane concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > microphysical > Backscattered radiation"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > microphysical > Aerosol concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical > Particle number concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > surface meteorology > Carbon dioxide (CO2) concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > other trace gases > Backscattered radiation"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave narrowband > Shortwave narrowband total downwelling irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > microphysical and chemical properties > Ozone"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave broadband > Longwave narrowband brightness temperature"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical and chemical properties > Organic Carbon Concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric Carbon > gaseous > Carbon dioxide (CO2) concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric Carbon > gaseous > Black carbon concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave broadband > Shortwave broadband total downwelling irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave spectral > Shortwave narrowband diffuse downwelling irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric Carbon > gaseous > Methane concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical and chemical properties > Aerosol absorption"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical and chemical properties > Aerosol scattering"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > optical and radiative properties > Particle number concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > upper air state > Carbon dioxide (CO2) concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave broadband > Longwave broadband downwelling irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > optical and radiative properties > Backscattered radiation"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > longwave broadband > Soil moisture"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > surface meteorology > Methane concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > microphysical and chemical properties > Cloud condensation nuclei"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave spectral > Shortwave narrowband direct downwelling irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Surface Properties > surface flux > Soil heat flux"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > other trace gases > Particle number concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric Carbon > gaseous > Atmospheric moisture"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical and chemical properties > Ozone"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > surface meteorology > Atmospheric temperature"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave narrowband > Shortwave spectral direct normal irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical and chemical properties > Aerosol particle size"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Surface Properties > surface flux > Net broadband total irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > optical and radiative properties > Aerosol optical properties"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > surface meteorology > Atmospheric moisture"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical > Backscattered radiation"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical > Aerosol concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical and chemical properties > Inorganic chemical composition"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Surface Properties > surface/subsurface state > Soil moisture"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > microphysical > Particle number concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical and chemical properties > Hygroscopic growth"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > other trace gases > Aerosol absorption"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > other trace gases > Aerosol scattering"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > upper air state > Atmospheric turbulence"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > upper air state > Atmospheric pressure"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > longwave broadband > Soil heat flux"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave broadband > Shortwave broadband diffuse downwelling irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave spectral > Shortwave spectral radiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical > Cloud condensation nuclei"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric Carbon > gaseous > Trace gas concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > optical and radiative properties > Ozone"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical > Aerosol backscattered radiation"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > microphysical > Aerosol absorption"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > longwave broadband > Net broadband total irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > microphysical > Aerosol scattering"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave narrowband > Shortwave narrowband direct normal irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > longwave broadband > Shortwave broadband direct normal irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > optical and radiative properties > Cloud condensation nuclei"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > other trace gases > Ozone"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > upper air state > Horizontal wind"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > microphysical and chemical properties > Backscattered radiation"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > microphysical and chemical properties > Aerosol concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical and chemical properties > Aerosol particle size distribution"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Surface Properties > surface/subsurface state > Soil heat flux"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > optical and radiative properties > Aerosol extinction"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > upper air state > Precipitation"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > microphysical and chemical properties > Particle number concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Surface Properties > surface flux > Soil moisture"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > optical and radiative properties > Aerosol absorption"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > longwave broadband > Longwave narrowband brightness temperature"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > optical and radiative properties > Aerosol backscattered radiation"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Atmospheric State > other trace gases > Trace gas concentration"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Aerosols > optical and radiative properties > Aerosol scattering"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Cloud Properties > microphysical > Ozone"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Radiometric > shortwave spectral > Shortwave narrowband total downwelling irradiance"
OLI,ISO,oli_aos.xml,Additional Attributes - Descriptive Keywords,/gmi:MI_Metadata/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword//*,"Surface Properties > surface/subsurface state > Net broadband total irradiance"
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,"3350 Innovation Ave,"
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,"Env.Sci.Dept.,Bldg. 490D"
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,"Building 815,"
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,"30 Bell Avenue, Bldg. 815-E,"
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,"30 Bell Avenue, Bldg. 815-E,"
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,"EES, MS D462,"
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,"325 Broadway,GMD"
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,"75 Rutherford Drive,"
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,"Atmospheric Sciences Division,Bldg. 815E"
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,"Building 815-E,"
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,","
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,"Building 815E,"
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,"Bldg 815E,"
OLI,ISO,oli_aos.xml,Address,//gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint//*,"1 Bethel Valley Rd"
OLI,ISO,oli_aos.xml,Ancillary Keyword,/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"Atmospheric Carbon > particulate > Black carbon concentration"
OLI,ISO,oli_aos.xml,Ancillary Keyword,/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"Aerosols > microphysical > Aerosol scattering"
OLI,ISO,oli_aos.xml,Ancillary Keyword,/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"Radiometric > shortwave narrowband > Shortwave narrowband diffuse downwelling irradiance"
